,999_2N1_31,999_2N1_32,999_2N1_33,999_2N1_41,999_2N1_42,999_2N1_43,999_2N1_51,999_2N1_52,999_2N1_53,999_2N1_A1,999_2N1_A2,999_2N1_A3,999_2N1_N1,999_2N1_N2,999_2N1_N3,999_2N1_NA,999_2N1_NB,909_TPH_RAMEAL,999_FA1_P1,999_FA1_P2,999_HS1_L1,999_HS1_L2,999_HS1_L3,999_HS1_P1,999_HS1_PA,999_HS1_PB,999_HS1_PC,999_HS1_PD,999_HS1_PE,999_LQ1_T1,999_LQ1_T2,999_LQ1_T3,999_LQ1_T4,999_LQ1_T5,999_LQ1_T7,999_LQ1_T8,999_LQ1_TA,999_LQ1_TB,999_LQ1_TC,999_LQ1_TD,999_LQ1_TE,999_LQ1_TF,999_LQ2_F1,999_LQ2_F2,999_LQ2_F3,999_LQ2_T1,999_LQ2_T2,999_LQ2_T3,999_LQ2_T4,999_LQ2_T5,999_LQ2_T6,999_MD1_NA,999_MD1_NB,999_MD1_TA,999_MD1_TB,999_MD1_TU,999_MD1_TV,999_MD1_TW,999_MD1_TX,999_RM1_P3,999_RM1_T1,999_RM1_T2,999_SR1_NA,999_SR1_NB,999_SR1_TA,999_SR1_TB,999_SR1_TC,999_SR1_TD,999_SR1_TE,999_SR1_TF,999_SR1_TU,999_SR1_TV,999_SR1_TW,999_2N1_Z01,999_2N1_Z02,999_2N1_Z03,999_2N1_Z04,999_2N1_Z05,999_2N1_Z06,999_2N1_Z07,999_2N1_Z08,999_2N1_Z09,999_2N1_Z10,999_2N1_Z11,999_2N1_Z12,999_2N1_Z13,999_2N1_Z14,999_LQ1_F1,999_LQ1_F2,999_LQ1_PA,999_LQ1_PB,999_LQ1_PC,999_LQ1_PD,999_LQ1_PE,999_LQ1_PF,999_LQ1_PG,999_LQ1_PH,999_LQ1_PI,999_LQ1_PJ,999_LQ1_PK,999_LQ1_PL,999_LQ1_PM,999_LQ1_PN,999_LQ1_PO,999_LQ1_PP,999_LQ1_PQ,999_LQ1_PR,999_2N1_T7
2022-05-05 17:00,0.059999999,1.620000005,2.53,0.02,0.090000004,0.129999995,0.02,0.41999999,0.2625,23.3,28.9,40.125,0.029999999,0.189999998,0.50999999,2.5,2.2625,428.4942339,29.105805,9.08777375,68.496225,73.73672,80.10359,137.25,137.257875,136.407225,136.9338,137.566075,136.862275,36.65003,46.29629517,42.99768,53.58795929,54.22453308,46.29629517,48.90046,83.33333,73.90046,71.64351654,71.02140956,62.55786922,69.79166,84.75,94,95,53,55,54,56,52,51,0.6828704,0.7841436,37.10000229,44.10000229,51.29999943,51.40000153,52.5,41.70000076,27.91884,272.325,98.9746025,4.80525075,5.4458,41.5,69.40000153,63.90000153,84.90000038,99.5,97.9,68.59999847,69.40000153,72.59999847,0.920000017,0.920000017,0.769999981,0.779999971,5.70675,5.586,6.613,6.53,6.05075,5.951,7.59125,4.419,7.998000145,7.998000145,593.6632,638.375325,1.183449,61.6500275,42.408125,41.413485,1.145833,76.4069725,80.5664025,71.3794825,68.35938,65.50202,72.5911425,73.42303,78.5771125,71.2167225,67.3285625,67.9253475,72.6092325,1.929977,85.8
2022-05-05 18:00,0.07,1.620000001,2.49000001,0.02,0.100000001,0.140000001,0.02,0.460000002,0.330000013,20.9,29.325,39,0.029999999,0.2,0.53,2.4625,2.24,470.7738525,28.9091575,8.8185365,62.91493,66.39093,68.176685,144,143.4067,142.42015,143.7372,144.478725,143.349775,36.65003,46.35416412,42.99768066,53.64582825,54.45601654,46.2963,48.95832825,83.53587706,74.24768,71.6724525,70.60185242,62.55787,69.84953,88.5,94,95,53,55,55,56,52,52,0.6828704,0.7841436,37.10000229,44.10000229,51.4,51.6,52.70000076,41.70000076,27.164715,264.1,84.61914,4.8706925,5.54824,41.60000229,69.40000153,63.90000153,85.02499962,96.65,96.92500114,68.1,69,72.125,0.920000017,0.920000017,0.769999981,0.779999971,5.716,5.601,6.62225,6.54325,6.067,5.965,7.603,4.39025,7.998000145,7.998000145,594.32145,638.2234,1.183449,66.33391,48.2494225,37.6699925,1.140046,77.709055,82.411025,71.469905,70.294415,67.2381375,72.9166625,72.8805,81.271705,74.07407,68.14236,68.1785275,70.85503,1.941551,85.9
2022-05-05 19:00,0.0625,1.71,2.5,0.02,0.100000001,0.140000001,0.02,0.479999989,0.319999993,20.7,29.6,39.3,0.029999999,0.200000003,0.550000003,2.335,2.1325,476.4421022,28.7558075,8.50002625,61.249375,66.7015225,68.62013,144,143.2709,142.389825,143.68155,144.446975,143.238525,36.95746613,46.35416412,43.11342621,53.70370121,54.45601654,46.35416103,48.95832825,83.73842,74.5659675,71.75925446,70.65972,62.61574,69.84953308,82,94,95,53,55,54,56,52,52,0.6828704,0.7841436,37,44.20000076,51.40000153,51.60000229,52.79999924,41.70000076,27.79948,263.275,80.85938,4.769392,5.44217775,40.79999943,68.40000038,63.3,81.625,91.32500229,92.4,66.52499962,67.40000153,70.59999847,0.920000017,0.920000017,0.769999981,0.779999971,5.73,5.609,6.62725,6.54925,6.074,5.971,7.57275,4.378,7.998000145,7.998000145,592.49855,637.0081,1.177662,60.9266475,43.8187175,44.578265,1.16536425,74.90596,83.9301225,71.0901325,72.4645525,70.619935,74.65278,74.9782975,79.44517,76.4250575,68.196615,68.323205,69.571035,1.935764,86.1
2022-05-05 20:00,0.059999999,1.720000029,2.55,0.02,0.100000001,0.140000001,0.02,0.439999998,0.270000011,21.2,30.1,40.1,0.029999999,0.200000003,0.550000012,2.24,2.12,478.4642017,29.0537975,8.83847075,64.01636,70.7390375,71.545475,145,143.6615,142.75845,143.44565,144.206,143.31405,37.120221,46.35416412,43.11343,53.70370483,54.51388662,46.35416412,48.95832825,83.984375,75.05787,71.75925446,70.71759,62.67360765,69.90740204,87.25,94,95,53,55,53,55,52,52,0.6828704,0.6886575,36.70000076,44.10000229,51.60000229,51.79999924,53,41.60000229,28.1711125,271.5,83.39844,4.730782,5.32388875,39.90000153,67.625,63,80.09999886,91.09999847,90.90000153,66.40000153,67.3,70.40000153,0.920000017,0.920000017,0.769999981,0.779999971,5.7305,5.617,6.635,6.558,6.0855,5.984,7.54225,4.35825,7.998000145,7.998000145,593.51125,637.26125,1.183449,70.2944125,47.7249725,39.5326975,1.1226855,75.4123275,84.3098975,72.717735,71.4699075,71.9943575,72.39222,75.5570025,79.9515325,75.8463575,67.43707,69.462525,70.2582425,1.938657,86
2022-05-05 21:00,0.059999999,1.66,2.582499971,0.02,0.100000001,0.140000001,0.02,0.460000008,0.25,21.7,30.5,40.8,0.029999999,0.200000003,0.560000001,2.23,2.0825,478.8148539,29.0701375,8.89856625,65.80575,71.84539,74.44405,144,143.29375,142.40025,143.375775,144.116425,143.107125,37.120224,46.35416412,43.11342621,53.70370483,54.5138855,46.35416412,49.0162,84.25926208,75.52083,71.75925446,70.8912,62.78935,70.02314758,82,94,95,53,54,53,55,51,51,0.6828704,0.6886575,36,43.70000076,50.90000153,51.10000229,52.4,40.79999924,28.75434,268.7,82.61719,4.530882,5.1779305,39.70000076,67.40000153,62.70000076,79.80000305,91.09999847,90.80000305,66.20000458,67,70.30000305,0.920000017,0.920000017,0.769999981,0.779999971,5.73725,5.63,6.644,6.57,6.09525,5.997,7.5395,4.36225,7.998000145,7.998000145,592.6505,636.85615,1.183449,64.1637725,45.3378175,43.7283,1.14366325,76.8410025,81.217445,73.386865,70.185905,66.06265,71.451825,74.05599,83.0258975,76.75058,66.33391,65.4296875,76.063365,1.941551,86
2022-05-05 22:00,0.07,1.712500029,2.549999964,0.02,0.100000001,0.140000001,0.02,0.419999987,0.2275,21.4,30.6,40.7,0.029999999,0.200000003,0.560000002,2.2925,2.12,478.199745,29.1055925,8.75403675,65.19771,72.2033275,74.746535,145,143.17535,141.9761,143.6244,144.317275,143.19675,37.28299,46.35416412,43.11342621,53.81944275,54.5138855,46.35416412,49.01620483,84.25926208,75.40509,71.75925446,70.89120483,62.78935,70.02314758,80.5,94,95,53,54,52,55,51,51,0.6828704,0.6886575,35.70000076,43.40000153,50.70000076,51,52.20000076,40.60000229,28.61328,258.125,83.13802,4.512146,5.2084875,39.70000076,67.5,62.60000229,79.5,90.8,90.5,66.40000153,67.3,70.40000153,0.920000017,0.920000017,0.769999981,0.779999971,5.75225,5.636,6.654,6.575,6.1025,6.003,7.568,4.364,7.998000145,7.998000145,594.72655,639.388025,1.183449,69.209345,48.8462125,41.937935,1.145833,77.709055,84.0567175,73.513455,69.37211,67.7806775,71.994355,73.7304725,81.398295,75.2133975,68.3051175,70.3124975,72.1390325,1.944444,86
2022-05-05 23:00,0.059999999,1.649999976,2.58,0.02,0.100000001,0.140000001,0.02,0.457499997,0.280000001,21.525,30.2,40.425,0.029999999,0.200000003,0.540000021,2.315,2.08,478.3692002,29.03412,8.63481025,64.00048,71.46044,73.0038125,145,143.25215,142.507425,143.35385,144.261425,142.831925,37.120224,46.35416,43.11342621,53.81944275,54.5138855,46.2963,48.95833,84.11458387,75.23148,71.75925,70.8912,62.67361,70.02314758,87.5,94,95,52.25,54,52,54,50,50,0.6828704,0.6886575,35.20000076,43,50,50.2,51.5,39.825,28.2796225,258.2,84.48893,4.63887025,5.25418875,39.525,67.40000038,62.60000229,79.5,91.59999847,91.09999847,66.32500229,67.20000458,70.40000153,0.920000017,0.920000017,0.769999981,0.779999971,5.753,5.63725,6.65725,6.579,6.11,6.008,7.54325,4.347,7.998000145,7.998000145,593.4606,638.0208,1.183449,65.8275425,46.3686375,47.4537,1.168981,77.4920425,82.7365425,73.079425,71.6507575,71.343315,73.82089,74.6889475,80.78342,75.91869,68.73915,66.33391,72.13903,1.938657,86
2022-05-07 0:00,3.920000076,1.642499994,2.49000001,0.270000011,0.100000001,0.140000001,0.680000007,0.415,0.28,20.9,29.325,39.3,0.48,0.189999998,0.54,2.48,2.1325,479.1292173,28.6873125,8.77849975,59.881725,65.8912275,67.9049725,144,143.360775,142.42445,143.48135,144.2763,143.3184,39.34461975,47.33795929,43.80786896,54.39814758,55.15045929,46.99073792,49.53703308,83.96991,74.82639,72.46817113,70.94907379,62.991895,70.13888662,94,94,95,56,56,53,55,52,52,0.6828704,0.7841436,39.29999924,47.4,53.29999924,53.5,54.70000019,43.5,27.3410375,256.325,83.7402275,5.00824125,5.68939,44.62500172,72.32500229,66.30000076,81.2,91.40000153,91,70.9,71.72500343,75.42500114,0.920000017,0.920000017,0.769999981,0.779999971,5.77225,5.661,6.66925,6.591,6.115,6.015,7.61025,4.38,7.998000145,7.998000145,594.017625,644.14785,1.177662,68.66681,43.1134275,40.2741625,1.163194,74.9782975,79.3728325,70.1497375,70.2582475,69.426365,74.037905,75.7740175,78.3601,76.1357075,67.7444975,67.274305,73.78472,1.92419,86.3
2022-05-07 1:00,3.75,1.707500041,2.527499988,0.270000011,0.100000001,0.140000001,0.629999995,0.4225,0.239999996,21.525,29.9,40.125,0.469999999,0.19,0.540000021,2.43,2.21,478.9853534,28.81114,8.797941,63.4144075,68.8353525,71.106395,144.25,143.5183,142.623925,143.65345,144.483975,143.4563,39.18185425,47.28009033,43.75,54.28240204,55.09259033,46.93286896,49.53703,84.2158575,75.34722,72.51157379,71.00694,63.07870483,70.13889,94,94,95,55,56,53,55,52,51,0.6828704,0.6857639,38.4,46.3,52.10000229,52.4,53.6,42.40000153,27.761505,261.825,85.02603,5.0446625,5.7068145,43.79999924,71.20000458,65.80000305,82.3,92.2,91.59999847,70.09999847,70.9,74.59999847,0.920000017,0.920000017,0.769999981,0.779999971,5.7775,5.658,6.67025,6.59,6.118,6.016,7.6,4.37225,7.998000145,7.998000145,594.32145,644.2998,1.177662,68.8295675,46.5856475,41.4134875,1.171875,79.553675,81.70573,72.0305225,71.6326725,67.5636575,73.06134,71.7954275,79.788775,75.35807,68.2146975,65.538195,71.994355,1.921296,86.225
2022-05-07 2:00,3.927499962,1.64,2.52,0.270000011,0.100000001,0.140000001,0.69,0.5,0.27,21.7,30.2,40.525,0.479999989,0.200000003,0.55,2.3125,2.1425,477.4799231,28.8389625,8.81831575,64.225335,70.4878775,72.21453,145,143.959025,142.83645,143.476975,144.485675,143.29405,39.18185425,47.28009008,43.75,54.28240204,55.09259033,46.875,49.53703,84.375,75.5787,72.51157379,71.00694275,63.0787,70.19675446,94,94,95,55,57,53,55,51,51,0.6828704,0.6857639,37.6,45.7,51.79999924,52.025,53.29999924,41.90000153,27.9839425,253.175,83.59375,4.83098875,5.3432935,43.8,70.70000458,65.5,82.20000458,92,91.6,70.30000305,71,74.8,0.920000017,0.920000017,0.769999981,0.779999971,5.772,5.65625,6.669,6.591,6.11425,6.017,7.59425,4.365,7.998000145,7.998000145,594.8785,645.970825,1.183449,69.98698,41.0879675,40.708185,1.12702575,75.5570075,80.4398175,71.52416,69.6795425,69.914645,72.62731,72.4103,79.517505,74.86979,66.7317675,64.19994,73.6943,1.935764,86.3
2022-05-07 3:00,3.890000105,1.64,2.569999933,0.270000011,0.100000001,0.140000001,0.639999986,0.479999989,0.2625,21.125,29.9,39.9,0.479999989,0.200000003,0.550000012,2.44,2.1025,478.1301091,28.69702,8.657298,60.8926975,68.07455,70.476265,145,143.419275,142.44385,143.9096,144.730575,143.445925,39.18185425,47.22222137,43.75,54.28240204,55.09259,46.875,49.47916412,84.25926208,75.28935,72.45370483,70.94907379,62.96296,70.13889,94,94,95,55,56,53,55,51,51,0.682870388,0.6857639,37,45.20000076,51.29999924,51.5,52.70000076,41.40000153,27.86458,244.2,82.0475225,5.035569,5.72002925,43.20000076,70.40000153,65.20000458,81.80000305,91.6,91.42500114,69.82500229,70.59999847,74.4,0.920000017,0.920000017,0.769999981,0.779999971,5.77425,5.655,6.674,6.59125,6.115,6.016,7.593,4.36225,7.998000145,7.998000145,595.53675,645.36315,1.177662,70.855035,45.916525,39.5688675,1.1516205,73.676215,82.0131625,71.542245,69.064665,71.5241625,71.90394,76.2984675,81.38021,75.61126,69.2997675,68.088105,72.69965,1.935764,86.3
2022-05-07 4:00,3.920000064,1.754999995,2.519999981,0.27,0.100000001,0.140000001,0.685000013,0.379999995,0.2425,21.025,29.1,39.025,0.479999989,0.189999998,0.52,2.495,2.05,477.674667,28.8738475,8.987143,56.9388525,62.2806975,65.6920925,144,143.8654,142.825175,142.97395,143.781375,142.908525,38.85633469,47.04861,43.57639,54.22453308,55.03472137,46.75925446,49.36342621,83.7963,74.47916,72.39582825,70.77546,62.84722034,70.02315,94,94,95,55,56,53,55,51,51,0.6828704,0.6857639,36.5,44.70000076,50.10000057,50.3,51.40000153,40.60000229,27.4224225,252.125,82.9427,5.26754225,5.866048,43.10000229,69.40000153,64.40000153,81,91.2,91.09999847,67.4,68.225,71.825,0.920000017,0.920000017,0.769999981,0.779999971,5.76625,5.651,6.67625,6.59,6.1155,6.013,7.59225,4.35625,7.998000145,7.998000145,595.53675,644.654225,1.183449,71.3252275,40.14757,39.2614325,1.156684,74.47193,84.3460675,73.60388,70.258245,71.270975,69.1008425,75.2314825,79.6440975,74.86979,66.0264775,67.6359925,71.4518275,1.93142375,86.3
2022-05-07 5:00,3.81999995,1.720000029,2.5,0.25999999,0.100000001,0.140000001,0.642499994,0.449999997,0.285000001,21,28.9,38.925,0.479999992,0.189999998,0.529999971,2.455,2.12,480.1775427,28.93533,8.86622,57.423475,61.8834175,66.0919375,144.25,143.401425,142.1499,143.216775,144.284425,143.265675,38.85633469,46.99073792,43.5763855,54.22453,54.97685242,46.7013855,49.30555725,83.62268066,74.24768,72.33795929,70.77545947,62.78935242,70.02314758,94,94,95,55,57,53,54,51,51,0.6828704,0.6886575,36.10000229,44.29999924,49.4,49.60000229,50.60000229,40.20000076,27.216255,258.425,84.30989,5.3347165,5.98945625,42,68.30000305,63.90000153,81.9,91.8,91.5,65.80000305,66.7,70.4,0.920000017,0.920000017,0.769999981,0.779999971,5.768,5.652,6.66925,6.59,6.11625,6.015,7.58575,4.355,7.998000145,7.998000145,594.979775,643.945325,1.189236,74.3995925,45.86227,43.945315,1.162471,77.5643825,84.0024625,72.97092,70.7465275,69.89656,71.79543,72.4826425,79.589845,75.91869,67.437065,64.88715,74.1644925,1.935764,86.3
2022-05-07 6:00,3.970000007,1.629999995,2.472500021,0.270000011,0.100000001,0.140000001,0.6525,0.4475,0.270000011,21.2,29.8,39.9,0.49,0.189999998,0.540000021,2.4425,2.1625,479.7283981,28.7574675,8.83406875,61.958555,66.6973575,69.836265,144.25,143.72355,142.7158,143.279625,144.101675,143.043625,38.85633469,47.16435,43.69213104,54.22453308,54.97685242,46.75925446,49.36342621,84.20139,75.23148,72.45370483,70.94907,62.90509033,70.1388855,94,94,95,56,57,53,55,51,51,0.6828704,0.6857639,36.79999924,44.70000076,51.6,51.825,52.925,42.1,27.81033,262.4,83.85416,5.11393275,5.72936325,41.72500038,69,64.80000076,82.70000458,92,91.70000458,67.625,68.425,72.02499962,0.920000017,0.920000017,0.769999981,0.779999971,5.77825,5.661,6.67425,6.594,6.121,6.02,7.59675,4.359,7.998000145,7.998000145,596.346925,645.616375,1.18706625,67.7806775,49.0270575,41.0879675,1.13570575,78.45052,84.5269125,71.7954275,68.4317075,69.58912,71.6507475,72.97092,77.853735,74.4176775,69.8242225,67.3104775,74.598525,1.929977,86.225
2022-05-07 7:00,3.987500014,1.620000005,2.457500036,0.270000011,0.100000001,0.140000001,0.66250002,0.479999989,0.3,21.125,29.025,39.2,0.47,0.189999998,0.52,2.5275,2.1525,472.079837,28.623785,8.9223665,58.65685,63.2835925,66.3664875,145,143.504875,142.588975,143.6324,144.353425,143.11555,39.01909637,47.16435242,43.75,54.28240204,55.09259,46.93286896,49.47916412,83.73842,74.4213,72.39583,70.77546,62.90509,70.08101654,94,94,95,56,58,53,55,51,51,0.6828704,0.6857639,38.29999943,46,53,53.3,54.40000038,43.79999924,27.2596625,265.2,84.57031,5.10006775,5.84606425,43.22500038,70.5,65.70000458,83.22500343,92.30000305,91.80000305,68.40000153,69.20000114,72.80000076,0.920000017,0.920000017,0.769999981,0.779999971,5.79,5.675,6.67825,6.59825,6.12825,6.026,7.595,4.374,7.998000145,7.998000145,596.2963,646.1227,1.183449,70.2582425,37.7242475,34.9573225,1.162471,76.0995375,83.8939525,71.994355,71.1986425,69.15509,72.681565,73.6219625,82.103585,74.7070325,68.9923325,70.34867,70.2944125,1.927083,86.3
2022-05-07 8:00,3.690000057,1.6525,2.56999995,0.270000011,0.100000001,0.140000001,0.629999996,0.439999998,0.302500009,21.225,29.1,39.225,0.479999989,0.189999998,0.529999971,2.5125,2.3,472.7852218,28.4077925,8.8050055,58.862,64.0756675,66.45881,145,142.83255,141.885425,142.896775,143.759325,143.06005,38.85633469,47.29455757,43.86573792,54.45601654,55.15045947,47.04860687,49.59490204,83.7963,74.71065,72.51157,70.89120483,62.96296,70.1388855,94,94,95,56,58,53,56,52,52,0.6828704,0.7841436,40,47.40000038,55.2,55.525,56.525,45.8,27.3030625,265.4,84.2610575,5.136723,5.9322965,44.90000038,72.125,66.90000038,83.40000038,92.20000458,91.6,70.09999847,70.80000076,74.5,0.920000017,0.920000017,0.769999981,0.779999971,5.8035,5.69025,6.687,6.606,6.1365,6.034,7.60425,4.39025,7.998000145,7.998000145,595.992475,647.1354,1.177662,64.8871525,44.9580475,40.237995,1.15017375,76.5335675,83.22483,72.15712,72.410305,69.571035,73.802805,74.38151,79.915365,74.8697925,66.3519925,65.3754325,74.598525,1.93142375,86.2
2022-05-07 9:00,3.8725,1.654999989,2.529999971,0.270000011,0.100000001,0.140000001,0.65,0.432500005,0.289999992,21.125,29.525,39.8,0.479999989,0.189999998,0.540000021,2.4825,2.185,474.2483576,28.1270825,8.70090425,60.33884,65.4291025,68.3397975,145,144.085175,142.968275,143.8078,144.47225,143.812175,38.85633469,47.45370483,43.98148346,54.51389,55.32407379,47.28009,49.76852,84.08565,75.144675,72.62731171,71.02140956,63.19444,70.3125,95,94,95,57,59,54,56,52,52,0.6828704,0.712529017,41.90000038,49.12500172,57.825,58.2,59.225,48.10000057,27.72353,264.85,83.805335,5.13618075,5.75282525,46.62500172,74.02499962,68.1,83.6,92.30000305,91.80000305,72.125,72.925,76.625,0.920000017,0.920000017,0.769999981,0.779999971,5.822,5.70825,6.694,6.614,6.14625,6.043,7.602,4.406,7.998000145,7.998000145,594.524025,646.4772,1.163194,60.510705,42.7155675,43.149595,1.15017375,76.6601525,78.6856175,73.8028075,68.0338575,67.039205,72.8985825,73.06134,77.853735,74.526185,66.6955975,68.8476525,73.640045,1.915509,86.2
2022-05-07 10:00,3.772500014,1.632499996,2.577499976,0.270000011,0.100000001,0.140000001,0.662499997,0.449999988,0.3125,21.225,28.9,39.125,0.48,0.189999998,0.52,2.5875,2.3,472.3725284,28.1627975,9.1489205,59.5460425,64.5543025,64.588645,145,143.6008,142.575325,143.823225,144.3368,143.554675,38.85633469,47.56944275,44.09722137,54.6875,55.43981171,47.4537,49.88425446,83.7963,74.65278,72.62731171,70.8912,63.13657379,70.19675446,94.25,94,95,57,59,54.25,57,53,53,0.6828704,0.7841436,43.60000229,50.72500038,59.20000076,59.5,60.5,49.6,27.4658225,274.725,85.4980475,5.423896,6.0569515,49.2,75.90000038,69.30000305,83.80000305,92.7,91.90000038,74.5,75.3,79.025,0.920000017,0.920000017,0.769999981,0.779999971,5.8405,5.718,6.699,6.617,6.154,6.047,7.604,4.408,7.998000145,7.998000145,594.72655,647.641775,1.160301,65.10417,41.5943325,40.129485,1.150897,73.712385,82.3386825,69.534865,68.1785275,68.919995,70.6018475,74.4357575,78.7398725,75.3761575,66.3700775,64.7605625,72.13903,1.90755225,86.2
2022-05-07 11:00,3.732500014,1.754999995,2.615,0.270000011,0.100000001,0.140000001,0.644999999,0.419999987,0.289999992,21.425,30,40.3,0.49000001,0.200000001,0.53,2.35,2.2025,474.0312172,27.96625,8.51334375,63.45635,71.5956525,70.0970675,145,143.395175,142.35015,143.882575,144.20425,143.63595,39.01909637,47.74306,44.27082825,54.74537,55.55556,47.56944069,50.05786896,84.54861,75.92593,72.80092621,71.06481171,63.42592621,70.42823792,95,94,95,58,60,55,57,53,53,0.6828704,0.7841436,44.5,51.29999924,60.60000057,60.92500114,62.10000057,50.29999943,28.6268425,269.2,81.83594,4.877383,5.444364,52.125,77.72500343,70.09999847,83.90000153,91.825,91.59999847,77.5,78.30000076,82.20000114,0.920000017,0.920000017,0.769999981,0.779999971,5.828,5.715,6.69,6.615,6.13825,6.042,7.5965,4.41125,7.998000145,7.998000145,593.713825,645.36315,1.160301,67.762585,41.576245,42.2272825,1.12991875,75.5389225,82.03125,75.23148,70.4752625,67.2923925,71.5603275,72.4464675,81.922745,73.9655675,67.979605,67.1477125,71.09013,1.906829,86.2
2022-05-07 12:00,3.8225,1.78249999,2.609999895,0.270000011,0.100000001,0.140000001,0.642499994,0.372500002,0.270000011,22,29.9,40.5,0.4825,0.200000003,0.550000012,2.3275,2.3075,471.2011245,27.742825,8.54058975,63.5007775,71.1257275,69.5003925,144,143.2708,142.408775,143.07505,143.698,142.61475,39.34461975,47.91666,44.38657379,54.86110765,55.67129517,47.74305725,50.17360687,84.54861,75.86806,72.91666412,71.18056,63.48379517,70.48611,95,94,95,58,59,56,57,53,53,0.6828704,0.7841436,45.10000229,52,61.60000057,61.90000153,63,51.20000076,28.933375,262.475,86.58854,4.6767685,5.311846,53,79,70.42500114,83.82500229,91.75,90.80000076,79,79.9,83.80000076,0.920000017,0.920000017,0.769999981,0.779999971,5.829,5.714,6.694,6.613,6.142,6.042,7.607,4.41725,7.998000145,7.998000145,594.2708,647.236675,1.160301,71.75926,45.88035,36.76577,1.140046,75.3761575,82.10359,71.017795,70.619935,69.5529475,72.066695,69.7880475,79.0111425,73.8389775,67.364725,65.68287,70.6741875,1.898148,86.2
2022-05-07 13:00,3.86,1.779999979,2.554999976,0.270000011,0.100000001,0.140000001,0.64,0.4,0.25,21.4,29.6,39.825,0.479999989,0.200000003,0.540000021,2.34,2.2,464.7139897,27.9314925,8.73460075,61.3657425,69.3847225,69.13876,144,143.464375,142.536475,143.697225,144.206025,143.51035,39.48929596,48.0324,44.44444275,55.03472,55.72916412,47.80093,50.23148346,84.375,75.5787,72.91666412,71.23843,63.4838,70.48610687,95,94,95,58,59,56,57,53,53,0.6828704,0.6886575,45.40000153,52.5,61.60000229,62,63,51.4,27.63672,261.325,85.9537725,4.7359045,5.43171375,53,79.7,70.70000458,85.20000458,93.32500229,92.3,79.20000458,80.09999847,84.09999847,0.920000017,0.920000017,0.769999981,0.779999971,5.8335,5.718,6.694,6.614,6.147,6.04525,7.6025,4.4195,7.998000145,7.998000145,594.827825,649.9711,1.154514,70.2944125,42.498555,42.9145,1.14800325,75.339985,82.881215,72.1752025,67.943435,68.793405,70.4933475,74.9963825,81.380205,73.133685,67.039205,65.556275,71.4156525,1.892361,86.3
2022-05-07 14:00,3.75,1.549999952,2.519999981,0.270000011,0.100000001,0.140000001,0.620000005,0.4525,0.280000001,20.625,29.025,38.7,0.479999989,0.189999998,0.54,2.4175,2.15,474.0691996,27.8030825,8.847286,59.7665675,65.1802475,67.5445175,145,143.548025,142.526,143.96545,144.59245,143.592425,39.48929596,48.09028,44.56018066,55.09259033,55.84490204,47.8588,50.34722137,84.08565,75.05787,72.91666412,71.310765,63.54166412,70.48611,95,94,95,57,59,56,58,53,53,0.6828704,0.7841436,45.5,52.60000229,61.40000153,61.70000076,62.79999924,51.3,27.1891275,259.4,86.52344,4.8420545,5.51263375,53,79.80000305,70.72500343,86,93.9,93.125,78.32500038,79.22500076,83.225,0.920000017,0.920000017,0.769999981,0.779999971,5.83875,5.723,6.696,6.618,6.157,6.05325,7.60875,4.43325,7.998000145,7.998000145,595.4861,649.9711,1.154514,64.3265375,45.7175925,41.5581625,1.1697045,76.9675925,80.07813,73.85706,71.2890625,67.6540825,72.4645525,73.6400475,82.103585,76.55165,67.9615175,67.4551475,73.49537,1.886574,86.3
2022-05-07 15:00,3.789999976,1.652499992,2.564999981,0.27,0.100000001,0.140000001,0.6525,0.4,0.289999999,20.4,28.7,38.4,0.479999989,0.180000007,0.519999981,2.45,2.2425,473.5076868,27.945795,8.88106475,58.1359525,61.1266,64.4229675,145,143.98605,143.145525,143.53295,144.26745,143.256125,39.81481171,48.14815,44.61806,55.15045929,55.90277863,47.91666412,50.40509033,83.96991,74.76852,72.91666412,71.2963,63.54166,70.48611,95,94,95,58,60,56,57,53,53,0.6828704,0.7841436,45.5,52.5,60.70000076,61.025,62.025,50.90000153,27.07248,260.725,85.3027275,4.91613925,5.63030675,52,79,70.5,86.3,93.70000458,93.20000458,76.30000305,77.20000458,81.20000458,0.920000017,0.920000017,0.769999981,0.779999971,5.84825,5.732,6.70125,6.623,6.161,6.061,7.60725,4.43125,7.998000145,7.998000145,594.6759,649.667275,1.145833,72.24754,47.110095,36.313655,1.171875,73.33261,80.8557625,72.9347525,69.1008425,67.364725,71.28906,73.404945,79.8249425,74.05599,67.003035,66.56901,74.001735,1.880787,86.2
